id,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
1,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,0,76656,0,0
1,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-16828,68335,995,17823
1,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-11451,59793,675,12126
1,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-5324,56403,647,5971
1,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-4224,53689,616,4840
1,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-3184,51023,276,3460
1,64,13,0,False,2020-11-01T16:30:00Z,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-3147,48026,57,3204
1,69,2,0,True,2020-11-08T19:15:00Z,0.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-1691,46467,38,1729
1,82,10,0,False,2020-11-22T16:30:00Z,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-1364,45182,14,1378
1,89,20,0,True,2020-11-29T19:15:00Z,1.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-525,44753,12,537
1,106,17,0,False,2020-12-06T16:30:00Z,2.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-498,44303,19,517
1,109,4,0,True,2020-12-13T19:15:00Z,0.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-324,44061,19,343
1,119,16,0,True,2020-12-16T18:00:00Z,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-238,43855,8,246
1,133,7,0,False,2020-12-19T17:30:00Z,2.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-197,43696,5,202
1,139,5,0,True,2020-12-26T17:30:00Z,3.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-301,43434,16,317
1,149,3,0,False,2020-12-29T18:00:00Z,0.0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-151,43310,3,154
1,168,18,0,False,2021-01-02T20:00:00Z,0.0,4.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-152,43178,15,167
1,169,6,0,True,2021-01-14T20:00:00Z,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-285,42915,14,299
1,179,14,0,True,2021-01-18T20:00:00Z,3.0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-109,42856,9,118
1,197,16,0,False,2021-01-26T20:15:00Z,1.0,3.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-237,42645,3,240
1,199,13,0,True,2021-01-30T17:30:00Z,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-103,42545,0,103
1,215,20,0,False,2021-02-02T18:00:00Z,2.0,1.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-109,42434,0,109
1,219,2,0,False,2021-02-06T12:30:00Z,1.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-134,42302,0,134
1,229,10,0,True,2021-02-14T16:30:00Z,4.0,2.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-142,42152,0,142
1,239,12,0,True,2021-02-21T16:30:00Z,0.0,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-132,42028,0,132
1,253,9,0,False,2021-02-28T12:00:00Z,1.0,3.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-117,41913,0,117
1,261,4,0,False,2021-03-06T12:30:00Z,1.0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-91,41826,0,91
1,269,17,0,True,2021-03-14T16:30:00Z,2.0,1.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-68,41758,0,68
1,288,19,0,False,2021-03-21T15:00:00Z,3.0,3.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-48,41707,0,48
1,289,11,0,True,2021-04-03T19:00:00Z,0.0,3.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-74,41637,0,74
1,305,15,0,False,2021-04-11T18:00:00Z,0.0,3.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-35,41605,0,35
1,309,8,0,True,2021-04-18T12:30:00Z,1.0,1.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-47,41560,0,47
1,319,7,0,True,2021-04-23T19:00:00Z,0.0,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-34,41526,0,34
1,335,14,0,False,2021-05-02T13:00:00Z,0.0,2.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-31,41491,0,31
1,339,18,0,True,2021-05-09T18:00:00Z,3.0,1.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-38,41456,0,38
1,354,5,0,False,2021-05-12T19:15:00Z,0.0,1.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-38,41456,0,38
4,2,8,7,False,2020-09-12T11:30:00Z,0.0,3.0,1,90,1,0,1,0,0,0,0,1,0,0,0,19,36.6,15.3,54.0,10.6,120,0,2823465,0,0
4,9,19,5,True,2020-09-19T19:00:00Z,2.0,1.0,2,90,0,1,0,1,0,0,0,0,0,0,0,20,28.0,36.4,15.0,7.9,120,-76570,3002806,146991,223561
4,23,11,2,False,2020-09-28T19:00:00Z,3.0,1.0,3,90,0,0,0,3,0,0,0,0,0,0,0,5,4.2,0.9,4.0,0.9,119,-967555,2046859,50656,1018211
4,29,15,2,True,2020-10-04T13:00:00Z,2.0,1.0,4,90,0,0,0,1,0,0,0,0,0,0,0,10,9.4,4.6,30.0,4.4,119,-120167,2000213,106551,226718
4,44,12,2,False,2020-10-17T16:30:00Z,1.0,0.0,5,90,0,0,0,1,0,0,0,0,0,0,0,7,8.6,29.9,2.0,4.1,118,-582811,1397443,29415,612226
4,49,9,2,True,2020-10-25T19:15:00Z,0.0,1.0,6,90,0,0,0,1,0,0,0,0,0,0,0,12,6.6,16.0,12.0,3.5,118,-235512,1193283,14819,250331
4,64,13,8,False,2020-11-01T16:30:00Z,0.0,1.0,7,86,1,0,1,0,0,0,0,1,0,0,1,31,34.0,16.4,26.0,7.6,117,-191185,1011750,6334,197519
4,69,2,2,True,2020-11-08T19:15:00Z,0.0,3.0,8,90,0,0,0,3,0,0,0,0,0,0,0,7,6.0,28.3,8.0,4.2,117,7189,1037701,53375,46186
4,82,10,3,False,2020-11-22T16:30:00Z,0.0,0.0,9,90,0,0,1,0,0,0,0,0,0,0,0,4,5.6,14.4,39.0,5.9,117,-74110,961065,43782,117892
4,89,20,2,True,2020-11-29T19:15:00Z,1.0,2.0,10,90,0,0,0,2,0,0,0,0,0,0,0,2,0.6,1.3,61.0,6.3,116,-107416,850482,5512,112928
4,106,17,2,False,2020-12-06T16:30:00Z,2.0,0.0,11,90,0,0,0,2,0,0,0,0,0,0,0,6,1.8,7.3,26.0,3.5,115,-108638,742348,2646,111284
4,109,4,0,True,2020-12-13T19:15:00Z,0.0,1.0,12,90,0,0,0,1,1,0,0,0,0,0,0,-1,7.4,18.5,68.0,9.4,115,-47634,703369,16755,64389
4,119,16,10,True,2020-12-16T18:00:00Z,1.0,1.0,13,90,1,0,0,1,0,0,0,0,0,0,3,24,37.8,11.9,27.0,7.7,115,-52013,650088,4169,56182
4,133,7,0,False,2020-12-19T17:30:00Z,2.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114,-16083,635555,5217,21300
4,139,5,0,True,2020-12-26T17:30:00Z,3.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114,-64785,569463,830,65615
4,149,3,3,False,2020-12-29T18:00:00Z,0.0,1.0,16,90,0,0,1,0,0,0,0,0,0,0,0,0,4.6,7.6,29.0,4.1,114,-5669,566389,6786,12455
4,168,18,3,False,2021-01-02T20:00:00Z,0.0,4.0,17,90,0,0,1,0,0,0,0,0,0,0,0,8,7.6,5.5,32.0,4.5,114,1821,569293,14647,12826
4,169,6,3,True,2021-01-14T20:00:00Z,0.0,0.0,18,90,0,0,1,0,0,0,0,0,0,0,0,11,12.2,8.3,29.0,5.0,113,-11762,575850,13248,25010
4,179,14,15,True,2021-01-18T20:00:00Z,3.0,0.0,19,78,2,0,1,0,0,0,0,0,0,0,2,37,61.2,3.7,57.0,12.2,113,-16905,539555,1436,18341
4,197,16,0,False,2021-01-26T20:15:00Z,1.0,3.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,4886,548082,36694,31808
4,199,13,0,True,2021-01-30T17:30:00Z,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,-22681,524991,1164,23845
4,215,20,1,False,2021-02-02T18:00:00Z,2.0,1.0,22,29,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,18.0,2.1,113,-8191,517358,3402,11593
4,219,2,1,False,2021-02-06T12:30:00Z,1.0,0.0,23,31,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.6,12.0,1.1,113,7644,526229,14141,6497
4,229,10,20,True,2021-02-14T16:30:00Z,4.0,2.0,24,90,3,0,0,2,0,0,0,0,0,0,3,56,102.2,27.7,97.0,22.7,113,-11009,515502,3811,14820
4,239,12,2,True,2021-02-21T16:30:00Z,0.0,1.0,25,90,0,0,0,1,0,0,0,0,0,0,0,4,0.0,3.2,4.0,0.7,113,22988,540800,30474,7486
4,253,9,1,False,2021-02-28T12:00:00Z,1.0,3.0,26,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,5.0,0.4,113,-6528,533795,11941,18469
4,261,4,8,False,2021-03-06T12:30:00Z,1.0,1.0,27,90,1,0,0,1,0,0,0,0,0,0,1,18,31.0,2.5,68.0,10.2,113,70295,607950,79805,9510
4,269,17,0,True,2021-03-14T16:30:00Z,2.0,1.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114,54493,662505,77539,23046
4,288,19,2,False,2021-03-21T15:00:00Z,3.0,3.0,29,80,0,0,0,3,0,0,0,0,0,0,0,8,5.6,5.3,6.0,1.7,115,305129,1218307,320820,15691
4,289,11,2,True,2021-04-03T19:00:00Z,0.0,3.0,30,76,0,0,0,2,0,0,0,0,0,0,0,10,14.2,26.2,2.0,4.2,114,-186675,781355,9891,196566
4,305,15,0,False,2021-04-11T18:00:00Z,0.0,3.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114,-59891,722945,24360,84251
4,309,8,0,True,2021-04-18T12:30:00Z,1.0,1.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,-134513,587615,2231,136744
4,319,7,0,True,2021-04-23T19:00:00Z,0.0,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,-38049,549850,512,38561
4,335,14,12,False,2021-05-02T13:00:00Z,0.0,2.0,34,77,1,1,1,0,0,0,0,0,0,0,1,26,44.0,17.3,52.0,11.3,113,-7120,543830,3649,10769
4,339,18,0,True,2021-05-09T18:00:00Z,3.0,1.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,31520,579903,38829,7309
4,354,5,6,False,2021-05-12T19:15:00Z,0.0,1.0,35,78,0,1,1,0,0,0,0,0,0,0,0,18,17.6,12.3,2.0,3.2,113,31520,579903,38829,7309
9,2,8,3,False,2020-09-12T11:30:00Z,0.0,3.0,1,77,0,0,1,0,0,0,0,0,0,0,0,11,6.8,17.2,21.0,4.5,55,0,42909,0,0
9,9,19,2,True,2020-09-19T19:00:00Z,2.0,1.0,2,90,0,0,0,1,0,0,0,0,0,0,0,10,16.4,6.7,0.0,2.3,55,670,58116,9879,9209
9,23,11,1,False,2020-09-28T19:00:00Z,3.0,1.0,3,59,0,0,0,2,0,0,0,0,0,0,0,8,6.8,3.4,0.0,1.0,55,-8902,53341,3582,12484
9,29,15,1,True,2020-10-04T13:00:00Z,2.0,1.0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,1.4,0.0,0.0,0.1,55,-3370,53027,3893,7263
9,44,12,2,False,2020-10-17T16:30:00Z,1.0,0.0,5,82,0,0,0,1,0,0,0,0,0,0,0,10,6.4,1.8,0.0,0.8,54,-7416,46661,1557,8973
9,49,9,1,True,2020-10-25T19:15:00Z,0.0,1.0,6,90,0,0,0,1,0,0,0,1,0,0,0,5,14.0,4.7,8.0,2.7,54,-3447,44236,953,4400
9,64,13,0,False,2020-11-01T16:30:00Z,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2737,42146,789,3526
9,69,2,0,True,2020-11-08T19:15:00Z,0.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-3460,38929,489,3949
9,82,10,3,False,2020-11-22T16:30:00Z,0.0,0.0,9,90,0,0,1,0,0,0,0,0,0,0,0,10,10.8,0.7,1.0,1.3,53,-2603,36603,350,2953
9,89,20,2,True,2020-11-29T19:15:00Z,1.0,2.0,10,80,0,0,0,2,0,0,0,0,0,0,0,12,14.2,3.4,0.0,1.8,53,-666,36301,555,1221
9,106,17,1,False,2020-12-06T16:30:00Z,2.0,0.0,11,90,0,0,0,2,0,0,0,1,0,0,0,12,20.8,8.3,2.0,3.1,53,-1294,35154,355,1649
9,109,4,-2,True,2020-12-13T19:15:00Z,0.0,1.0,12,57,0,0,0,1,0,0,0,0,1,0,0,-2,0.0,2.7,0.0,0.2,52,-946,34460,503,1449
9,119,16,0,True,2020-12-16T18:00:00Z,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-2201,32282,150,2351
9,133,7,0,False,2020-12-19T17:30:00Z,2.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1675,30646,25,1700
9,139,5,8,True,2020-12-26T17:30:00Z,3.0,1.0,15,90,1,0,0,1,0,0,0,0,0,0,1,27,40.2,5.6,17.0,6.3,52,-787,30003,209,996
9,149,3,3,False,2020-12-29T18:00:00Z,0.0,1.0,16,90,0,0,1,0,0,0,0,0,0,0,0,16,11.6,2.5,18.0,3.2,52,2157,32591,2661,504
9,168,18,3,False,2021-01-02T20:00:00Z,0.0,4.0,17,90,0,0,1,0,0,0,0,0,0,0,0,14,7.8,4.4,0.0,1.2,52,1156,33959,2354,1198
9,169,6,3,True,2021-01-14T20:00:00Z,0.0,0.0,18,90,0,0,1,0,0,0,0,0,0,0,0,18,28.4,7.3,8.0,4.4,52,617,36440,2800,2183
9,179,14,3,True,2021-01-18T20:00:00Z,3.0,0.0,19,90,0,0,1,0,0,0,0,0,0,0,0,21,15.8,5.9,10.0,3.2,52,-685,34262,806,1491
9,197,16,5,False,2021-01-26T20:15:00Z,1.0,3.0,20,90,0,1,0,1,0,0,0,0,0,0,0,31,29.0,29.6,0.0,5.9,52,-260,34572,1396,1656
9,199,13,3,True,2021-01-30T17:30:00Z,0.0,0.0,21,90,0,0,1,0,0,0,0,0,0,0,0,14,9.6,3.8,17.0,3.0,52,-383,34338,786,1169
9,215,20,1,False,2021-02-02T18:00:00Z,2.0,1.0,22,90,0,0,0,2,0,0,0,1,0,0,0,13,20.0,13.3,0.0,3.3,52,884,35561,1796,912
9,219,2,1,False,2021-02-06T12:30:00Z,1.0,0.0,23,90,0,0,0,1,0,0,0,1,0,0,0,11,17.6,30.6,7.0,5.5,52,-1005,34750,569,1574
9,229,10,5,True,2021-02-14T16:30:00Z,4.0,2.0,24,90,0,1,0,2,0,0,0,0,0,0,0,21,24.8,21.3,0.0,4.6,52,-928,34072,609,1537
9,239,12,1,True,2021-02-21T16:30:00Z,0.0,1.0,25,90,0,0,0,1,0,0,0,1,0,0,0,7,9.0,23.8,2.0,3.5,52,-342,33998,477,819
9,253,9,2,False,2021-02-28T12:00:00Z,1.0,3.0,26,90,0,0,0,1,0,0,0,0,0,0,0,13,15.4,15.1,2.0,3.3,52,-410,33799,528,938
9,261,4,2,False,2021-03-06T12:30:00Z,1.0,1.0,27,90,0,0,0,1,0,0,0,0,0,0,0,11,8.2,15.6,2.0,2.6,52,530,34608,1192,662
9,269,17,1,True,2021-03-14T16:30:00Z,2.0,1.0,28,90,0,0,0,1,0,0,0,1,0,0,0,11,9.8,4.8,1.0,1.6,52,-214,34506,665,879
9,288,19,2,False,2021-03-21T15:00:00Z,3.0,3.0,29,73,0,0,0,3,0,0,0,0,0,0,0,14,10.8,18.7,0.0,3.0,52,2682,38410,3344,662
9,289,11,0,True,2021-04-03T19:00:00Z,0.0,3.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1396,36092,470,1866
9,305,15,3,False,2021-04-11T18:00:00Z,0.0,3.0,31,90,0,0,1,0,0,0,0,0,0,0,0,14,18.8,1.7,0.0,2.1,52,-1168,34966,209,1377
9,309,8,2,True,2021-04-18T12:30:00Z,1.0,1.0,32,90,0,0,0,1,0,0,0,0,0,0,0,14,18.8,10.3,8.0,3.7,52,258,35360,824,566
9,319,7,2,True,2021-04-23T19:00:00Z,0.0,1.0,33,90,0,0,0,1,0,0,0,0,0,0,0,16,22.8,19.9,0.0,4.3,52,211,35697,719,508
9,335,14,2,False,2021-05-02T13:00:00Z,0.0,2.0,34,90,0,0,1,0,0,0,0,1,0,0,0,10,14.4,7.2,8.0,3.0,52,-208,35558,326,534
9,339,18,0,True,2021-05-09T18:00:00Z,3.0,1.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-227,35385,616,843
9,354,5,0,False,2021-05-12T19:15:00Z,0.0,1.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-227,35385,616,843
18,2,8,1,False,2020-09-12T11:30:00Z,0.0,3.0,1,15,0,0,0,0,0,0,0,0,0,0,0,3,2.0,15.3,6.0,2.3,80,0,132947,0,0
18,9,19,1,True,2020-09-19T19:00:00Z,2.0,1.0,2,26,0,0,0,0,0,0,0,0,0,0,0,3,1.0,2.3,8.0,1.1,79,-46967,95969,2864,49831
18,23,11,1,False,2020-09-28T19:00:00Z,3.0,1.0,3,22,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.1,78,-31642,69956,1751,33393
18,29,15,6,True,2020-10-04T13:00:00Z,2.0,1.0,4,32,1,0,0,1,0,0,0,0,0,0,0,22,34.4,1.1,19.0,5.5,78,-10151,63489,2000,12151
18,44,12,2,False,2020-10-17T16:30:00Z,1.0,0.0,5,82,0,0,0,1,0,0,0,0,0,0,0,3,1.4,0.5,28.0,3.0,77,-2205,65683,5320,7525
18,49,9,1,True,2020-10-25T19:15:00Z,0.0,1.0,6,25,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.9,0.0,0.1,77,-1158,66280,4158,5316
18,64,13,0,False,2020-11-01T16:30:00Z,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,77,-3323,64070,2541,5864
18,69,2,1,True,2020-11-08T19:15:00Z,0.0,3.0,8,25,0,0,0,2,0,0,0,0,0,0,0,2,2.4,1.1,21.0,2.5,77,-3964,60944,1918,5882
18,82,10,-2,False,2020-11-22T16:30:00Z,0.0,0.0,9,50,0,0,0,0,0,0,0,0,1,0,0,-8,0.0,16.0,1.0,1.6,76,-3125,59165,1315,4440
18,89,20,0,True,2020-11-29T19:15:00Z,1.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-6046,53233,250,6296
18,106,17,0,False,2020-12-06T16:30:00Z,2.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-3578,49800,106,3684
18,109,4,0,True,2020-12-13T19:15:00Z,0.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-1711,48239,109,1820
18,119,16,2,True,2020-12-16T18:00:00Z,1.0,1.0,13,84,0,0,0,1,0,0,0,0,0,0,0,6,5.4,1.9,40.0,4.7,76,713,49173,1419,706
18,133,7,8,False,2020-12-19T17:30:00Z,2.0,1.0,14,70,1,0,0,2,0,0,0,0,0,0,1,26,31.0,4.3,28.0,6.3,76,371,49800,1131,760
18,139,5,1,True,2020-12-26T17:30:00Z,3.0,1.0,15,19,0,0,0,1,0,0,0,0,0,0,0,7,7.0,0.3,0.0,0.7,76,838,51388,2151,1313
18,149,3,0,False,2020-12-29T18:00:00Z,0.0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,133,51851,1709,1576
18,168,18,0,False,2021-01-02T20:00:00Z,0.0,4.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-829,51438,1372,2201
18,169,6,1,True,2021-01-14T20:00:00Z,0.0,0.0,18,25,0,0,0,0,0,0,0,0,0,0,0,5,1.2,3.0,3.0,0.7,76,-1069,52028,1546,2615
18,179,14,0,True,2021-01-18T20:00:00Z,3.0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-1016,50204,307,1323
18,197,16,6,False,2021-01-26T20:15:00Z,1.0,3.0,20,90,1,0,0,1,0,0,0,1,0,0,0,20,44.4,3.1,29.0,7.7,76,-984,49777,558,1542
18,199,13,3,True,2021-01-30T17:30:00Z,0.0,0.0,21,90,0,0,1,0,0,0,0,0,0,0,0,12,7.2,41.1,36.0,8.4,76,581,50734,1227,646
18,215,20,7,False,2021-02-02T18:00:00Z,2.0,1.0,22,60,1,0,0,2,0,0,0,0,0,0,0,24,45.8,14.0,42.0,10.2,76,4986,56493,6172,1186
18,219,2,2,False,2021-02-06T12:30:00Z,1.0,0.0,23,90,0,0,0,1,0,0,0,0,0,0,0,4,2.8,5.6,50.0,5.8,76,8545,66332,11293,2748
18,229,10,0,True,2021-02-14T16:30:00Z,4.0,2.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-2335,64506,4321,6656
18,239,12,2,True,2021-02-21T16:30:00Z,0.0,1.0,25,72,0,0,0,1,0,0,0,0,0,0,0,6,0.0,2.4,26.0,2.8,76,-5384,59644,966,6350
18,253,9,12,False,2021-02-28T12:00:00Z,1.0,3.0,26,90,1,1,0,1,0,0,0,0,0,0,2,31,32.8,7.5,77.0,11.7,76,-2272,57927,1431,3703
18,261,4,1,False,2021-03-06T12:30:00Z,1.0,1.0,27,21,0,0,0,0,0,0,0,0,0,0,0,-6,3.2,2.5,32.0,3.8,76,35534,95594,38639,3105
18,269,17,1,True,2021-03-14T16:30:00Z,2.0,1.0,28,45,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2.3,10.0,1.4,76,-9335,86152,5664,14999
18,288,19,4,False,2021-03-21T15:00:00Z,3.0,3.0,29,16,0,1,0,0,0,0,0,0,0,0,0,17,26.6,14.6,38.0,7.9,76,22252,128690,28172,5920
18,289,11,2,True,2021-04-03T19:00:00Z,0.0,3.0,30,90,0,0,0,3,0,0,0,0,0,0,0,7,6.4,2.1,39.0,4.8,76,-16949,92642,2828,19777
18,305,15,6,False,2021-04-11T18:00:00Z,0.0,3.0,31,90,0,1,1,0,0,0,0,0,0,0,0,18,15.0,37.8,35.0,8.8,76,-2840,90214,6032,8872
18,309,8,1,True,2021-04-18T12:30:00Z,1.0,1.0,32,22,0,0,0,0,0,0,0,0,0,0,0,-2,3.4,2.9,37.0,4.3,76,4131,94987,9993,5862
18,319,7,3,True,2021-04-23T19:00:00Z,0.0,1.0,33,73,0,0,1,0,0,0,0,0,0,0,0,12,6.8,29.8,32.0,6.9,76,1805,97356,8636,6831
18,335,14,1,False,2021-05-02T13:00:00Z,0.0,2.0,34,12,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.8,2.0,0.4,76,-3021,94272,4038,7059
18,339,18,9,True,2021-05-09T18:00:00Z,3.0,1.0,35,90,1,0,0,1,0,0,0,0,0,0,2,34,48.6,5.6,44.0,9.8,76,-3878,90628,3638,7516
18,354,5,0,False,2021-05-12T19:15:00Z,0.0,1.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-3878,90628,3638,7516
19,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,15039,0,0
19,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3347,14793,811,4158
19,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2285,13789,1248,3533
19,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1210,13254,751,1961
19,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3038,10324,318,3356
19,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1479,8988,93,1572
19,64,13,0,False,2020-11-01T16:30:00Z,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-827,8217,15,842
19,69,2,0,True,2020-11-08T19:15:00Z,0.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-470,7786,25,495
